match_minute,match_second,position_x,position_y,play_type,BodyPart,Number_Intervening_Opponents,Number_Intervening_Teammates,Interference_on_Shooter,outcome,position_xM,position_yM,position_xM_r,position_yM_r,position_xM_std,position_yM_std,position_xM_std_r,position_yM_std_r,BodyPartCode,Interference_on_Shooter_Code,isGoal,distance_to_goalM,distance_to_centerM,angle,isFoot,isHead,header_distance_to_goalM,High,Low,Medium
90,49,19.45,-2.24,Open Play,Right,2,0,Medium,Missed,33.55,-2.2452830188679247,-33.55,2.2452830188679247,86.55,31.754716981132077,139.55,65.75471698113208,2,2,0,19.579167393809595,2.2452830188679247,6.585003625475813,1,0,0.0,0,0,1
29,7,8.23,13.22,Open Play,Left,2,0,Medium,Blocked,44.769999999999996,13.251179245283017,-44.769999999999996,-13.251179245283017,97.77,47.25117924528302,150.76999999999998,81.25117924528303,1,2,0,15.598931097694466,13.251179245283017,58.156543447960466,1,0,0.0,0,0,1
46,26,7.98,5.24,Open Play,Left,1,0,High,Goal,45.019999999999996,5.252358490566038,-45.019999999999996,-5.252358490566038,98.02,39.25235849056604,151.01999999999998,73.25235849056604,1,3,1,9.553411417573368,5.252358490566038,33.35252419447437,1,0,0.0,1,0,0
1,16,27.68,0.5,Open Play,Left,3,0,Medium,Blocked,25.32,0.5011792452830188,-25.32,-0.5011792452830188,78.32,34.50117924528302,131.32,68.50117924528303,1,2,0,27.684536850666337,0.5011792452830188,1.0372947320764678,1,0,0.0,0,0,1
48,42,11.72,19.2,Open Play,Left,2,0,Medium,Saved,41.28,19.245283018867923,-41.28,-19.245283018867923,94.28,53.24528301886792,147.28,87.24528301886792,1,2,0,22.53307166092377,19.245283018867923,58.65940475176697,1,0,0.0,0,0,1
88,20,15.71,-16.71,Open Play,Right,2,0,Medium,Missed,37.29,-16.74941037735849,-37.29,16.74941037735849,90.28999999999999,17.25058962264151,143.29,51.25058962264151,2,2,0,22.964033791761505,16.74941037735849,46.834090149839966,1,0,0.0,0,0,1
26,41,24.19,-1.25,Open Play,Right,4,0,Low,Blocked,28.81,-1.252948113207547,-28.81,1.252948113207547,81.81,32.747051886792455,134.81,66.74705188679246,2,1,0,24.222427189990487,1.252948113207547,2.965049313159824,1,0,0.0,0,1,0
68,22,18.45,-14.71,Open Play,Right,3,0,Low,Missed,34.55,-14.744693396226417,-34.55,14.744693396226417,87.55,19.255306603773583,140.55,53.25530660377358,2,1,0,23.617969500969448,14.744693396226417,38.63081232628992,1,0,0.0,0,1,0
64,5,17.46,-10.23,Open Play,Left,3,1,Medium,Blocked,35.54,-10.254127358490566,-35.54,10.254127358490566,88.53999999999999,23.745872641509436,141.54,57.745872641509436,1,2,0,20.248425318630204,10.254127358490566,30.425397420212423,1,0,0.0,0,0,1
79,17,15.21,10.23,Open Play,Left,2,0,Low,Saved,37.79,10.254127358490566,-37.79,-10.254127358490566,90.78999999999999,44.254127358490564,143.79,78.25412735849056,1,1,0,18.343697225045574,10.254127358490566,33.98667155271048,1,0,0.0,0,1,0
74,44,24.94,6.48,Open Play,Right,6,3,Low,Missed,28.06,6.495283018867925,-28.06,-6.495283018867925,81.06,40.49528301886792,134.06,74.49528301886792,2,1,0,25.77192855599274,6.495283018867925,14.597632635629743,1,0,0.0,0,1,0
28,31,29.93,-8.98,Open Play,Left,5,3,Low,Missed,23.07,-9.001179245283017,-23.07,9.001179245283017,76.07,24.99882075471698,129.07,58.99882075471698,1,1,0,31.254217760259394,9.001179245283017,16.73818886084679,1,0,0.0,0,1,0
43,4,13.22,8.48,Open Play,Left,5,1,Low,Missed,39.78,8.5,-39.78,-8.5,92.78,42.5,145.78,76.5,1,1,0,15.716819016582203,8.5,32.73960701829626,1,0,0.0,0,1,0
57,27,13.47,-1.0,Open Play,Right,1,0,Low,Saved,39.53,-1.0023584905660377,-39.53,1.0023584905660377,92.53,32.99764150943396,145.53,66.99764150943396,2,1,0,13.507243336210752,1.0023584905660377,4.255772433377428,1,0,0.0,0,1,0
86,43,13.47,14.22,Open Play,Right,4,0,Low,Blocked,39.53,14.253537735849056,-39.53,-14.253537735849056,92.53,48.25353773584906,145.53,82.25353773584905,2,1,0,19.61132932738811,14.253537735849056,46.618893602837396,1,0,0.0,0,1,0
41,6,3.49,1.25,Open Play,Head,1,0,Low,GoalFrame,49.51,1.252948113207547,-49.51,-1.252948113207547,102.50999999999999,35.252948113207545,155.51,69.25294811320754,3,1,0,3.708096408454123,1.252948113207547,19.748692285338542,0,1,3.708096408454123,0,1,0
88,44,17.71,14.71,Open Play,Right,2,0,Low,Saved,35.29,14.744693396226417,-35.29,-14.744693396226417,88.28999999999999,48.74469339622642,141.29,82.74469339622641,2,1,0,23.044523934087312,14.744693396226417,39.779518340144215,1,0,0.0,0,1,0
88,35,12.47,4.49,Open Play,Head,2,0,Low,Missed,40.53,4.500589622641509,-40.53,-4.500589622641509,93.53,38.500589622641506,146.53,72.50058962264151,3,1,0,13.25730768110284,4.500589622641509,19.845190572738144,0,1,13.25730768110284,0,1,0
67,0,8.48,-9.23,Open Play,Right,1,0,Medium,Saved,44.519999999999996,-9.251768867924529,-44.519999999999996,9.251768867924529,97.52,24.74823113207547,150.51999999999998,58.748231132075475,2,2,0,12.55012458844523,9.251768867924529,47.49220526798109,1,0,0.0,0,0,1
13,20,5.99,6.48,Open Play,Head,2,0,High,Missed,47.01,6.495283018867925,-47.01,-6.495283018867925,100.00999999999999,40.49528301886792,153.01,74.49528301886792,3,3,0,8.835655125410568,6.495283018867925,47.31751209757555,0,1,8.835655125410568,1,0,0
57,1,5.24,10.97,Open Play,Left,3,0,Medium,Blocked,47.76,10.995872641509434,-47.76,-10.995872641509434,100.75999999999999,44.995872641509436,153.76,78.99587264150944,1,2,0,12.18059174048189,10.995872641509434,64.52021860120176,1,0,0.0,0,0,1
24,58,14.22,-13.47,Open Play,Right,4,0,Medium,Blocked,38.78,-13.501768867924529,-38.78,13.501768867924529,91.78,20.49823113207547,144.78,54.498231132075475,2,2,0,19.608828689211805,13.501768867924529,43.515880831273336,1,0,0.0,0,0,1
57,33,11.22,-1.0,Open Play,Head,3,1,Medium,Saved,41.78,-1.0023584905660377,-41.78,1.0023584905660377,94.78,32.99764150943396,147.78,66.99764150943396,3,2,0,11.264684751186328,1.0023584905660377,5.105067031764375,0,1,11.264684751186328,0,0,1
6,2,8.98,10.72,Open Play,Right,2,0,Low,Missed,44.019999999999996,10.745283018867925,-44.019999999999996,-10.745283018867925,97.02,44.74528301886792,150.01999999999998,78.74528301886792,2,1,0,14.003624786303417,10.745283018867925,50.11397152013864,1,0,0.0,0,1,0
28,7,11.72,2.74,Open Play,Right,3,1,Low,Missed,41.28,2.7464622641509435,-41.28,-2.7464622641509435,94.28,36.74646226415094,147.28,70.74646226415095,2,1,0,12.037502023609594,2.7464622641509435,13.188698014697827,1,0,0.0,0,1,0
56,16,6.98,11.97,Open Play,Left,1,0,Low,Saved,46.019999999999996,11.998231132075471,-46.019999999999996,-11.998231132075471,99.02,45.998231132075475,152.01999999999998,79.99823113207547,1,1,0,13.880848327775398,11.998231132075471,59.81119207989473,1,0,0.0,0,1,0
62,5,6.73,2.0,Open Play,Head,3,0,Medium,Saved,46.269999999999996,2.0047169811320753,-46.269999999999996,-2.0047169811320753,99.27,36.00471698113208,152.26999999999998,70.00471698113208,3,2,0,7.022235411493932,2.0047169811320753,16.587621081578558,0,1,7.022235411493932,0,0,1
34,43,7.98,1.0,Open Play,Head,2,0,Medium,Missed,45.019999999999996,1.0023584905660377,-45.019999999999996,-1.0023584905660377,98.02,35.00235849056604,151.01999999999998,69.00235849056604,3,2,0,8.042706170413656,1.0023584905660377,7.159360685212563,0,1,8.042706170413656,0,0,1
35,30,27.68,0.5,Open Play,Right,4,1,High,Blocked,25.32,0.5011792452830188,-25.32,-0.5011792452830188,78.32,34.50117924528302,131.32,68.50117924528303,2,3,0,27.684536850666337,0.5011792452830188,1.0372947320764678,1,0,0.0,1,0,0
82,20,13.22,-1.25,Open Play,Left,3,0,High,Saved,39.78,-1.252948113207547,-39.78,1.252948113207547,92.78,32.747051886792455,145.78,66.74705188679246,1,3,0,13.27924240965539,1.252948113207547,5.4141331170023514,1,0,0.0,1,0,0
42,11,7.48,-4.74,Open Play,Head,3,0,High,Missed,45.519999999999996,-4.751179245283019,-45.519999999999996,4.751179245283019,98.52,29.24882075471698,151.51999999999998,63.24882075471698,3,3,0,8.861382748804397,4.751179245283019,32.42307566576923,0,1,8.861382748804397,1,0,0
77,37,11.97,-7.23,Open Play,Head,2,0,Low,Saved,41.03,-7.247051886792453,-41.03,7.247051886792453,94.03,26.752948113207548,147.03,60.75294811320755,3,1,0,13.992878940727746,7.247051886792453,31.192162343255042,0,1,13.992878940727746,0,1,0
74,54,9.73,1.5,Open Play,Head,2,0,High,Missed,43.269999999999996,1.5035377358490565,-43.269999999999996,-1.5035377358490565,96.27,35.50353773584906,149.26999999999998,69.50353773584905,3,3,0,9.84548250331705,1.5035377358490565,8.784208649083999,0,1,9.84548250331705,1,0,0
33,2,8.73,5.74,Open Play,Right,1,0,Low,Goal,44.269999999999996,5.753537735849057,-44.269999999999996,-5.753537735849057,97.27,39.75353773584906,150.26999999999998,73.75353773584905,2,1,1,10.455433825424901,5.753537735849057,33.387022395124596,1,0,0.0,0,1,0
79,6,13.72,-14.46,Open Play,Left,3,0,Low,Blocked,39.28,-14.494103773584905,-39.28,14.494103773584905,92.28,19.505896226415096,145.28,53.505896226415096,1,1,0,19.957891777425996,14.494103773584905,46.57161663713395,1,0,0.0,0,1,0
77,42,20.95,-15.21,Open Play,Right,3,0,Medium,Blocked,32.05,-15.245872641509434,-32.05,15.245872641509434,85.05,18.754127358490564,138.05,52.754127358490564,2,2,0,25.910212901501332,15.245872641509434,36.04437904779674,1,0,0.0,0,0,1
22,46,12.47,-4.99,Open Play,Right,3,1,Low,Missed,40.53,-5.001768867924528,-40.53,5.001768867924528,93.53,28.99823113207547,146.53,62.998231132075475,2,1,0,13.435720740181338,5.001768867924528,21.855926363297918,1,0,0.0,0,1,0
21,32,23.94,-3.49,Open Play,Left,3,1,Medium,Missed,29.06,-3.4982311320754715,-29.06,3.4982311320754715,82.06,30.50176886792453,135.06,64.50176886792453,1,2,0,24.194239418783596,3.4982311320754715,8.313504348034597,1,0,0.0,0,0,1
93,44,10.97,13.47,Open Play,Left,2,0,Medium,Missed,42.03,13.501768867924529,-42.03,-13.501768867924529,95.03,47.501768867924525,148.03,81.50176886792453,1,2,0,17.396512942623186,13.501768867924529,50.90661963788386,1,0,0.0,0,0,1
65,46,14.96,-9.73,Open Play,Left,3,0,Low,Saved,38.04,-9.752948113207548,-38.04,9.752948113207548,91.03999999999999,24.247051886792452,144.04,58.24705188679245,1,1,0,17.85837609915635,9.752948113207548,33.101738407707266,1,0,0.0,0,1,0
65,42,29.68,2.74,Open Play,Right,3,0,High,Blocked,23.32,2.7464622641509435,-23.32,-2.7464622641509435,76.32,36.74646226415094,129.32,70.74646226415095,2,3,0,29.806802159379746,2.7464622641509435,5.286854337496151,1,0,0.0,1,0,0
59,45,19.95,12.47,Open Play,Right,3,0,Low,Saved,33.05,12.49941037735849,-33.05,-12.49941037735849,86.05,46.49941037735849,139.05,80.49941037735849,2,1,0,23.542254772676664,12.49941037735849,32.06866039224358,1,0,0.0,0,1,0
36,45,24.19,-4.24,Open Play,Right,3,1,Medium,Missed,28.81,-4.25,-28.81,4.25,81.81,29.75,134.81,63.75,2,2,0,24.56050895238126,4.25,9.964735672089164,1,0,0.0,0,0,1
57,20,8.23,2.74,Open Play,Head,2,1,Low,Blocked,44.769999999999996,2.7464622641509435,-44.769999999999996,-2.7464622641509435,97.77,36.74646226415094,150.76999999999998,70.74646226415095,3,1,0,8.676171676978575,2.7464622641509435,18.454551334519525,0,1,8.676171676978575,0,1,0
50,9,12.72,-4.99,Open Play,Right,2,0,High,Blocked,40.28,-5.001768867924528,-40.28,5.001768867924528,93.28,28.99823113207547,146.28,62.998231132075475,2,3,0,13.668068327607196,5.001768867924528,21.46578544080474,1,0,0.0,1,0,0
68,10,15.46,2.74,Open Play,Right,4,0,Low,Blocked,37.54,2.7464622641509435,-37.54,-2.7464622641509435,90.53999999999999,36.74646226415094,143.54,70.74646226415095,2,1,0,15.70205894041941,2.7464622641509435,10.073476799101362,1,0,0.0,0,1,0
28,33,24.19,-0.5,Open Play,Left,2,0,Low,Saved,28.81,-0.5011792452830188,-28.81,0.5011792452830188,81.81,33.49882075471698,134.81,67.49882075471697,1,1,0,24.19519127090965,0.5011792452830188,1.1869097912415876,1,0,0.0,0,1,0
61,17,4.49,10.23,Open Play,Right,1,0,Low,Saved,48.51,10.254127358490566,-48.51,-10.254127358490566,101.50999999999999,44.254127358490564,154.51,78.25412735849056,2,1,0,11.19407110412225,10.254127358490566,66.35271265578595,1,0,0.0,0,1,0
22,26,24.94,-9.23,Open Play,Right,2,0,Low,Saved,28.06,-9.251768867924529,-28.06,9.251768867924529,81.06,24.74823113207547,134.06,58.748231132075475,2,1,0,26.60072982430177,9.251768867924529,20.3528926771025,1,0,0.0,0,1,0
56,33,13.22,-4.24,Open Play,Left,1,0,High,Blocked,39.78,-4.25,-39.78,4.25,92.78,29.75,145.78,63.75,1,3,0,13.886356613597389,4.25,17.821694711612338,1,0,0.0,1,0,0
55,15,0.75,6.73,Open Play,Left,1,0,Medium,Saved,52.25,6.745872641509434,-52.25,-6.745872641509434,105.25,40.745872641509436,158.25,74.74587264150944,1,2,0,6.787436754435762,6.745872641509434,83.65596072331057,1,0,0.0,0,0,1
16,40,4.49,-6.48,Open Play,Head,0,0,Low,Missed,48.51,-6.495283018867925,-48.51,6.495283018867925,101.50999999999999,27.504716981132077,154.51,61.50471698113208,3,1,0,7.8961257269115235,6.495283018867925,55.345023766168445,0,1,7.8961257269115235,0,1,0
16,43,19.7,11.22,Open Play,Right,2,1,Medium,Blocked,33.3,11.246462264150944,-33.3,-11.246462264150944,86.3,45.24646226415094,139.3,79.24646226415095,2,2,0,22.684199643341426,11.246462264150944,29.721458653301916,1,0,0.0,0,0,1
37,23,8.23,-11.72,Open Play,Right,2,0,Low,Missed,44.769999999999996,-11.747641509433961,-44.769999999999996,11.747641509433961,97.77,22.25235849056604,150.76999999999998,56.25235849056604,2,1,0,14.343639044335156,11.747641509433961,54.986215064991065,1,0,0.0,0,1,0
51,20,17.21,-13.97,Open Play,Left,4,1,Medium,Blocked,35.79,-14.002948113207548,-35.79,14.002948113207548,88.78999999999999,19.997051886792452,141.79,53.99705188679245,1,2,0,22.187083085912462,14.002948113207548,39.13358900252639,1,0,0.0,0,0,1
80,25,7.98,3.24,Open Play,Head,3,1,High,Saved,45.019999999999996,3.2476415094339623,-45.019999999999996,-3.2476415094339623,98.02,37.24764150943396,151.01999999999998,71.24764150943396,3,3,0,8.615542662757731,3.2476415094339623,22.144977327575255,0,1,8.615542662757731,1,0,0
2,50,25.69,1.25,Open Play,Left,1,0,Medium,Goal,27.31,1.252948113207547,-27.31,-1.252948113207547,80.31,35.252948113207545,133.31,69.25294811320754,1,2,1,25.720536133105593,1.252948113207547,2.7922070435383546,1,0,0.0,0,0,1
8,21,13.97,-14.22,Open Play,Left,3,0,Medium,Saved,39.03,-14.253537735849056,-39.03,14.253537735849056,92.03,19.746462264150942,145.03,53.74646226415094,1,2,0,19.95806197974325,14.253537735849056,45.575582312028494,1,0,0.0,0,0,1
36,41,4.74,1.0,Open Play,Left,2,0,High,Blocked,48.26,1.0023584905660377,-48.26,-1.0023584905660377,101.25999999999999,35.00235849056604,154.26,69.00235849056604,1,3,0,4.844824304720435,1.0023584905660377,11.940314876635082,1,0,0.0,1,0,0
36,16,19.2,13.47,Open Play,Left,7,3,Medium,Missed,33.8,13.501768867924529,-33.8,-13.501768867924529,86.8,47.501768867924525,139.8,81.50176886792453,1,2,0,23.472063449191168,13.501768867924529,35.11554330526311,1,0,0.0,0,0,1
69,57,30.43,-0.5,Open Play,Right,2,1,Low,Missed,22.57,-0.5011792452830188,-22.57,0.5011792452830188,75.57,33.49882075471698,128.57,67.49882075471697,2,1,0,30.434126907731432,0.5011792452830188,0.943570802702688,1,0,0.0,0,1,0
33,20,21.7,-10.23,Open Play,Left,4,1,Low,Missed,31.3,-10.254127358490566,-31.3,10.254127358490566,84.3,23.745872641509436,137.3,57.745872641509436,1,1,0,24.000773485122195,10.254127358490566,25.292628112104772,1,0,0.0,0,1,0
50,13,10.47,-11.47,Open Play,Right,2,0,Medium,Goal,42.53,-11.497051886792452,-42.53,11.497051886792452,95.53,22.502948113207548,148.53,56.50294811320755,2,2,1,15.550019359717783,11.497051886792452,47.676868833459004,1,0,0.0,0,0,1
94,30,6.48,1.5,Open Play,Head,1,0,Medium,Missed,46.519999999999996,1.5035377358490565,-46.519999999999996,-1.5035377358490565,99.52,35.50353773584906,152.51999999999998,69.50353773584905,3,2,0,6.652144445449314,1.5035377358490565,13.063042338463156,0,1,6.652144445449314,0,0,1
61,53,7.48,-1.75,Open Play,Right,2,0,High,Missed,45.519999999999996,-1.7541273584905661,-45.519999999999996,1.7541273584905661,98.52,32.245872641509436,151.51999999999998,66.24587264150944,2,3,0,7.682926707304005,1.7541273584905661,13.197888625172524,1,0,0.0,1,0,0
63,59,8.23,6.73,Open Play,Left,1,0,Low,Saved,44.769999999999996,6.745872641509434,-44.769999999999996,-6.745872641509434,97.77,40.745872641509436,150.76999999999998,74.74587264150944,1,1,0,10.64141427139577,6.745872641509434,39.340397409434786,1,0,0.0,0,1,0
64,47,14.22,-0.75,Open Play,Right,1,0,Medium,Saved,38.78,-0.7517688679245282,-38.78,0.7517688679245282,91.78,33.248231132075475,144.78,67.24823113207547,2,2,0,14.239858020035891,0.7517688679245282,3.0262392230382322,1,0,0.0,0,0,1
84,5,2.24,2.74,Open Play,Right,2,1,Low,Goal,50.76,2.7464622641509435,-50.76,-2.7464622641509435,103.75999999999999,36.74646226415094,156.76,70.74646226415095,2,1,1,3.54410143314284,2.7464622641509435,50.79949843231336,1,0,0.0,0,1,0
6,8,15.96,-0.5,Open Play,Right,4,0,High,Blocked,37.04,-0.5011792452830188,-37.04,0.5011792452830188,90.03999999999999,33.49882075471698,143.04,67.49882075471697,2,3,0,15.967867128577394,0.5011792452830188,1.798622954710386,1,0,0.0,1,0,0
73,22,14.96,11.47,Open Play,Right,2,0,Medium,Missed,38.04,11.497051886792452,-38.04,-11.497051886792452,91.03999999999999,45.49705188679245,144.04,79.49705188679245,2,2,0,18.867533015410306,11.497051886792452,37.54298061531755,1,0,0.0,0,0,1
93,29,8.48,-1.0,Open Play,Head,2,0,Low,Goal,44.519999999999996,-1.0023584905660377,-44.519999999999996,1.0023584905660377,97.52,32.99764150943396,150.51999999999998,66.99764150943396,3,1,1,8.53903522323277,1.0023584905660377,6.74123335309783,0,1,8.53903522323277,0,1,0
82,37,6.98,17.21,Open Play,Left,1,0,Medium,Saved,46.019999999999996,17.25058962264151,-46.019999999999996,-17.25058962264151,99.02,51.25058962264151,152.01999999999998,85.25058962264151,1,2,0,18.609224656841214,17.25058962264151,67.97056982550264,1,0,0.0,0,0,1
21,25,26.93,16.21,Open Play,Left,4,0,Medium,Saved,26.07,16.24823113207547,-26.07,-16.24823113207547,79.07,50.248231132075475,132.07,84.24823113207547,1,2,0,31.452025609193228,16.24823113207547,31.104705338280656,1,0,0.0,0,0,1
45,12,17.21,14.71,Open Play,Right,3,1,High,Saved,35.79,14.744693396226417,-35.79,-14.744693396226417,88.78999999999999,48.74469339622642,141.79,82.74469339622641,2,3,0,22.66252597017206,14.744693396226417,40.58836603616238,1,0,0.0,1,0,0
28,42,15.96,0.5,Open Play,Right,2,0,High,Blocked,37.04,0.5011792452830188,-37.04,-0.5011792452830188,90.03999999999999,34.50117924528302,143.04,68.50117924528303,2,3,0,15.967867128577394,0.5011792452830188,1.798622954710386,1,0,0.0,1,0,0
12,1,2.99,12.22,Open Play,Left,1,0,Low,Saved,50.01,12.248820754716983,-50.01,-12.248820754716983,103.00999999999999,46.24882075471698,156.01,80.24882075471697,1,1,0,12.608477698801925,12.248820754716983,76.28207816192922,1,0,0.0,0,1,0
59,29,11.22,-2.74,Open Play,Right,2,0,Medium,Goal,41.78,-2.7464622641509435,-41.78,2.7464622641509435,94.78,31.253537735849058,147.78,65.25353773584905,2,2,1,11.55125339382723,2.7464622641509435,13.754556521265606,1,0,0.0,0,0,1
37,23,4.74,-1.5,Open Play,Left,1,0,Low,Goal,48.26,-1.5035377358490565,-48.26,1.5035377358490565,101.25999999999999,32.49646226415094,154.26,66.49646226415095,1,1,1,4.9727483068341725,1.5035377358490565,17.59913419804216,1,0,0.0,0,1,0
86,38,21.2,-2.49,Open Play,Left,5,1,Medium,Missed,31.8,-2.495872641509434,-31.8,2.495872641509434,84.8,31.504127358490567,137.8,65.50412735849056,1,2,0,21.346413756006775,2.495872641509434,6.714515113150471,1,0,0.0,0,0,1
67,33,9.48,10.72,Open Play,Left,2,0,Low,Missed,43.519999999999996,10.745283018867925,-43.519999999999996,-10.745283018867925,96.52,44.74528301886792,149.51999999999998,78.74528301886792,1,1,0,14.32939311888579,10.745283018867925,48.57972857615978,1,0,0.0,0,1,0
91,53,22.2,-11.97,Open Play,Right,3,0,Medium,Saved,30.8,-11.998231132075471,-30.8,11.998231132075471,83.8,22.00176886792453,136.8,56.001768867924525,2,2,0,25.234847934923344,11.998231132075471,28.38948632768537,1,0,0.0,0,0,1
24,7,9.48,9.48,Open Play,Head,1,0,High,Missed,43.519999999999996,9.502358490566039,-43.519999999999996,-9.502358490566039,96.52,43.50235849056604,149.51999999999998,77.50235849056604,3,3,0,13.422563722450066,9.502358490566039,45.06748616374176,0,1,13.422563722450066,1,0,0
71,32,15.46,16.21,Open Play,Right,5,2,Medium,Blocked,37.54,16.24823113207547,-37.54,-16.24823113207547,90.53999999999999,50.248231132075475,143.54,84.24823113207547,2,2,0,22.428031900310526,16.24823113207547,46.42401566059918,1,0,0.0,0,0,1
67,53,7.48,0.75,Open Play,Head,1,0,Low,Goal,45.519999999999996,0.7517688679245282,-45.519999999999996,-0.7517688679245282,98.52,34.751768867924525,151.51999999999998,68.75176886792453,3,1,1,7.5176829163499965,0.7517688679245282,5.739174891565937,0,1,7.5176829163499965,0,1,0
65,7,2.74,-4.99,Open Play,Head,2,0,High,Saved,50.26,-5.001768867924528,-50.26,5.001768867924528,103.25999999999999,28.99823113207547,156.26,62.998231132075475,3,3,0,5.70309493241512,5.001768867924528,61.285798865998025,0,1,5.70309493241512,1,0,0
